3-15-2020	March 15, 2020	3	March	15	2020	25	TALKING TO STRANGERS	Malcolm Gladwell	Little, Brown	Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.	8	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDMxNjQ3ODUyMC05NzgwMzE2NDc4NTI2	10	February 29, 2020
3-15-2020	March 15, 2020	3	March	15	2020	64	BECOMING	Michelle Obama	Crown	The former first lady describes how she balanced work, family and her husband’s political ascent.	9	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDc2MzEzNi05NzgxNTI0NzYzMTM4	9	February 29, 2020
3-15-2020	March 15, 2020	3	March	15	2020	2	UNTIL THE END OF TIME	Brian Greene	Knopf	A physicist gives an overview of how we got here, where we are and directions we might go.	10	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDczMTY3Ni05NzgxNTI0NzMxNjcw	6	February 29, 2020
3-15-2020	March 15, 2020	3	March	15	2020	6	PROFILES IN CORRUPTION	Peter Schweizer	Harper	The author of “Clinton Cash” gives his evaluations of members of the Democratic Party.	11	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg5NzkwWC05NzgwMDYyODk3OTA5	7	February 29, 2020
3-15-2020	March 15, 2020	3	March	15	2020	2	DARK TOWERS	David Enrich	Custom House	The New York Times finance editor traces the history and illicit dealings of Deutsche Bank.	12	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg3ODgxNi05NzgwMDYyODc4ODE2	2	February 29, 2020
3-15-2020	March 15, 2020	3	March	15	2020	24	MAYBE YOU SHOULD TALK TO SOMEONE	Lori Gottlieb	Houghton Mifflin Harcourt	A psychotherapist gains unexpected insights when she becomes another therapist’s patient.	13	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTMyODY2MjA1NS05NzgxMzI4NjYyMDU3	None	February 29, 2020
3-15-2020	March 15, 2020	3	March	15	2020	12	HOW TO BE AN ANTIRACIST	Ibram X. Kendi	One World	A primer for creating a more just and equitable society through identifying and opposing racism.	14	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDUyNTUwOTI4My05NzgwNTI1NTA5Mjg4	None	February 29, 2020
3-15-2020	March 15, 2020	3	March	15	2020	5	WHY WE&#x27;RE POLARIZED	Ezra Klein	Avid Reader	The editor at large and co-founder of Vox offers his take on what causes divisions in America.	15	https://www.nytimes.com/books/best-sellers/2020/03/15/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTQ3NjcwMDMyWC05NzgxNDc2NzAwMzI4	13	February 29, 2020
3-22-2020	March 22, 2020	3	March	22	2020	2	THE SPLENDID AND THE VILE	Erik Larson	Crown	An examination of the leadership of the prime minister Winston Churchill.	1	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM4NTM0ODcxMS05NzgwMzg1MzQ4NzEz	1	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	12	THE MAMBA MENTALITY	Kobe Bryant	Melcher/MCD/Farrar, Straus &amp; Giroux	Various skills and techniques used on the court by the late Los Angeles Lakers player.	2	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM3NDIwMTIzNC05NzgwMzc0MjAxMjM0	2	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	2	UNKNOWN VALOR	Martha MacCallum	Harper	The Fox News anchor weaves stories of combat veterans who fought during World War II.	3	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg1Mzg1Ni05NzgwMDYyODUzODUx	3	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	107	EDUCATED	Tara Westover	Random House	The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.	4	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM5OTU5MDUwMS05NzgwMzk5NTkwNTA0	6	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	New this week	THE MAGA DOCTRINE	Charlie Kirk	Broadside	The founder of Turning Point U.S.A. espouses some ideas promulgated by President Trump.	5	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjk3NDY4OC05NzgwMDYyOTc0Njg2	None	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	5	OPEN BOOK	Jessica Simpson with Kevin Carr O’Leary	Dey St.	The singer, actress and fashion designer discloses times of success, trauma and addiction.	6	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg5OTk2MS05NzgwMDYyODk5OTY1	5	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	2	THE HOPE OF GLORY	Jon Meacham	Convergent	The Pulitzer Prize-winning biographer delves into the seven last sayings of Jesus as recorded in the Gospels.	7	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDU5MzIzNjY2MS05NzgwNTkzMjM2NjY2	4	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	65	BECOMING	Michelle Obama	Crown	The former first lady describes how she balanced work, family and her husband’s political ascent.	8	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDc2MzEzNi05NzgxNTI0NzYzMTM4	9	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	26	TALKING TO STRANGERS	Malcolm Gladwell	Little, Brown	Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.	9	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDMxNjQ3ODUyMC05NzgwMzE2NDc4NTI2	8	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	7	A VERY STABLE GENIUS	Philip Rucker and Carol Leonnig	Penguin Press	The Pulitzer Prize-winning journalists use firsthand accounts to chart patterns of behavior within the Trump administration.	10	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDg3NzQ5Ni05NzgxOTg0ODc3NDk5	7	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	New this week	JOHN ADAMS UNDER FIRE	Dan Abrams and David Fisher	Hanover Square	How the man who became the second president served as the defense lawyer for the British soldiers who stood accused in the Boston Massacre in 1770.	11	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTMzNTAxNTkyMi05NzgxMzM1MDE1OTIx	None	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	3	DARK TOWERS	David Enrich	Custom House	The New York Times finance editor traces the history and illicit dealings of Deutsche Bank.	12	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg3ODgxNi05NzgwMDYyODc4ODE2	12	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	3	UNTIL THE END OF TIME	Brian Greene	Knopf	A physicist gives an overview of how we got here, where we are and directions we might go.	13	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDczMTY3Ni05NzgxNTI0NzMxNjcw	10	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	7	PROFILES IN CORRUPTION	Peter Schweizer	Harper	The author of “Clinton Cash” gives his evaluations of members of the Democratic Party.	14	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg5NzkwWC05NzgwMDYyODk3OTA5	11	March 7, 2020
3-22-2020	March 22, 2020	3	March	22	2020	New this week	A CITIZEN&#x27;S GUIDE TO BEATING DONALD TRUMP	David Plouffe	Viking	The former campaign manager for Barack Obama prescribes conversations average citizens can have to affect the next presidential election.	15	https://www.nytimes.com/books/best-sellers/2020/03/22/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDg3OTQ5OS05NzgxOTg0ODc5NDkz	None	March 7, 2020
3-29-2020	March 29, 2020	3	March	29	2020	New this week	UNTAMED	Glennon Doyle	Dial	The activist and public speaker describes her journey of listening to her inner voice.	1	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDgwMTI1Mi05NzgxOTg0ODAxMjU4	None	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	3	THE SPLENDID AND THE VILE	Erik Larson	Crown	An examination of the leadership of the prime minister Winston Churchill.	2	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM4NTM0ODcxMS05NzgwMzg1MzQ4NzEz	1	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	New this week	THE GIFT OF FORGIVENESS	Katherine Schwarzenegger Pratt	Pamela Dorman	Stories, interviews and reflections on the act of letting go of resentment.	3	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDg3ODI1NS05NzgxOTg0ODc4MjUw	None	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	13	THE MAMBA MENTALITY	Kobe Bryant	Melcher/MCD/Farrar, Straus &amp; Giroux	Various skills and techniques used on the court by the late Los Angeles Lakers player.	4	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM3NDIwMTIzNC05NzgwMzc0MjAxMjM0	2	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	108	EDUCATED	Tara Westover	Random House	The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.	5	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM5OTU5MDUwMS05NzgwMzk5NTkwNTA0	4	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	6	OPEN BOOK	Jessica Simpson with Kevin Carr O’Leary	Dey St.	The singer, actress and fashion designer discloses times of success, trauma and addiction.	6	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg5OTk2MS05NzgwMDYyODk5OTY1	6	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	3	UNKNOWN VALOR	Martha MacCallum	Harper	The Fox News anchor weaves stories of combat veterans who fought during World War II.	7	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg1Mzg1Ni05NzgwMDYyODUzODUx	3	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	New this week	CAPITAL AND IDEOLOGY	Thomas Piketty	Belknap	An overview of political and economic inequality and a call for a more balanced approach to those systems.	8	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDY3NDk4MDgyNC05NzgwNjc0OTgwODIy	None	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	2	JOHN ADAMS UNDER FIRE	Dan Abrams and David Fisher	Hanover Square	How the man who became the second president served as the defense lawyer for the British soldiers who stood accused in the Boston Massacre in 1770.	9	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTMzNTAxNTkyMi05NzgxMzM1MDE1OTIx	11	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	27	TALKING TO STRANGERS	Malcolm Gladwell	Little, Brown	Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.	10	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDMxNjQ3ODUyMC05NzgwMzE2NDc4NTI2	9	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	66	BECOMING	Michelle Obama	Crown	The former first lady describes how she balanced work, family and her husband’s political ascent.	11	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDc2MzEzNi05NzgxNTI0NzYzMTM4	8	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	3	THE HOPE OF GLORY	Jon Meacham	Convergent	The Pulitzer Prize-winning biographer delves into the seven last sayings of Jesus as recorded in the Gospels.	12	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDU5MzIzNjY2MS05NzgwNTkzMjM2NjY2	7	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	8	A VERY STABLE GENIUS	Philip Rucker and Carol Leonnig	Penguin Press	The Pulitzer Prize-winning journalists use firsthand accounts to chart patterns of behavior within the Trump administration.	13	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDg3NzQ5Ni05NzgxOTg0ODc3NDk5	10	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	2	THE MAGA DOCTRINE	Charlie Kirk	Broadside	The founder of Turning Point U.S.A. espouses some ideas promulgated by President Trump.	14	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjk3NDY4OC05NzgwMDYyOTc0Njg2	5	March 14, 2020
3-29-2020	March 29, 2020	3	March	29	2020	New this week	WHY DID I COME INTO THIS ROOM?	Joan Lunden	Forefront	The broadcast journalist shares personal experiences with aging and ageism.	15	https://www.nytimes.com/books/best-sellers/2020/03/29/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk0ODY3NzI5Ni05NzgxOTQ4Njc3Mjk1	None	March 14, 2020
4-5-2020	April 5, 2020	4	April	5	2020	2	UNTAMED	Glennon Doyle	Dial	The activist and public speaker describes her journey of listening to her inner voice.	1	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDgwMTI1Mi05NzgxOTg0ODAxMjU4	1	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	4	THE SPLENDID AND THE VILE	Erik Larson	Crown	An examination of the leadership of the prime minister Winston Churchill.	2	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM4NTM0ODcxMS05NzgwMzg1MzQ4NzEz	2	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	14	THE MAMBA MENTALITY	Kobe Bryant	Melcher/MCD/Farrar, Straus &amp; Giroux	Various skills and techniques used on the court by the late Los Angeles Lakers player.	3	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM3NDIwMTIzNC05NzgwMzc0MjAxMjM0	4	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	109	EDUCATED	Tara Westover	Random House	The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.	4	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM5OTU5MDUwMS05NzgwMzk5NTkwNTA0	5	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	7	OPEN BOOK	Jessica Simpson with Kevin Carr O’Leary	Dey St.	The singer, actress and fashion designer discloses times of success, trauma and addiction.	5	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg5OTk2MS05NzgwMDYyODk5OTY1	6	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	2	THE GIFT OF FORGIVENESS	Katherine Schwarzenegger Pratt	Pamela Dorman	Stories, interviews and reflections on the act of letting go of resentment.	6	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDg3ODI1NS05NzgxOTg0ODc4MjUw	3	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	67	BECOMING	Michelle Obama	Crown	The former first lady describes how she balanced work, family and her husband’s political ascent.	7	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDc2MzEzNi05NzgxNTI0NzYzMTM4	11	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	28	TALKING TO STRANGERS	Malcolm Gladwell	Little, Brown	Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.	8	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDMxNjQ3ODUyMC05NzgwMzE2NDc4NTI2	10	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	3	JOHN ADAMS UNDER FIRE	Dan Abrams and David Fisher	Hanover Square	How the man who became the second president served as the defense lawyer for the British soldiers who stood accused in the Boston Massacre in 1770.	9	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTMzNTAxNTkyMi05NzgxMzM1MDE1OTIx	9	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	4	THE HOPE OF GLORY	Jon Meacham	Convergent	The Pulitzer Prize-winning biographer delves into the seven last sayings of Jesus as recorded in the Gospels.	10	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDU5MzIzNjY2MS05NzgwNTkzMjM2NjY2	12	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	4	UNKNOWN VALOR	Martha MacCallum	Harper	The Fox News anchor weaves stories of combat veterans who fought during World War II.	11	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg1Mzg1Ni05NzgwMDYyODUzODUx	7	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	New this week	HOW TO BE AN ARTIST	Jerry Saltz	Riverhead	The Pulitzer Prize-winning critic prescribes methods to nurture a creative life.	12	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDU5MzA4NjQ2NS05NzgwNTkzMDg2NDY5	None	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	25	MAYBE YOU SHOULD TALK TO SOMEONE	Lori Gottlieb	Houghton Mifflin Harcourt	A psychotherapist gains unexpected insights when she becomes another therapist’s patient.	13	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTMyODY2MjA1NS05NzgxMzI4NjYyMDU3	None	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	New this week	DEADLIEST ENEMY	Michael T. Osterholm and Mark Olshaker	Little, Brown	How epidemics and pandemics can disrupt everyday life and world order.	14	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDMxNjM0MzY5Mi05NzgwMzE2MzQzNjk1	None	March 21, 2020
4-5-2020	April 5, 2020	4	April	5	2020	New this week	DEATHS OF DESPAIR AND THE FUTURE OF CAPITALISM	Anne Case and Angus Deaton	Princeton University	An examination of the economic and social difficulties besieging the working class and benefiting the wealthy.	15	https://www.nytimes.com/books/best-sellers/2020/04/05/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDY5MTE5MDc4WC05NzgwNjkxMTkwNzg1	None	March 21, 2020
4-12-2020	April 12, 2020	4	April	12	2020	5	THE SPLENDID AND THE VILE	Erik Larson	Crown	An examination of the leadership of the prime minister Winston Churchill.	1	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM4NTM0ODcxMS05NzgwMzg1MzQ4NzEz	2	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	3	UNTAMED	Glennon Doyle	Dial	The activist and public speaker describes her journey of listening to her inner voice.	2	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDgwMTI1Mi05NzgxOTg0ODAxMjU4	1	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	110	EDUCATED	Tara Westover	Random House	The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.	3	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM5OTU5MDUwMS05NzgwMzk5NTkwNTA0	4	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	New this week	LADY IN WAITING	Anne Glenconner	Hachette	A memoir that provides a look into the royal family by a lady-in-waiting to Princess Margaret.	4	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDMwNjg0NjM2NS05NzgwMzA2ODQ2MzY2	None	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	New this week	THE OFFICE	Andy Greene	Dutton	An oral history of the sitcom from its beginnings on the BBC through its nine-season run on American network TV.	5	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDc0NDk3Mi05NzgxNTI0NzQ0OTc3	None	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	15	THE MAMBA MENTALITY	Kobe Bryant	Melcher/MCD/Farrar, Straus &amp; Giroux	Various skills and techniques used on the court by the late Los Angeles Lakers player.	6	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM3NDIwMTIzNC05NzgwMzc0MjAxMjM0	3	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	68	BECOMING	Michelle Obama	Crown	The former first lady describes how she balanced work, family and her husband’s political ascent.	7	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDc2MzEzNi05NzgxNTI0NzYzMTM4	7	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	8	OPEN BOOK	Jessica Simpson with Kevin Carr O’Leary	Dey St.	The singer, actress and fashion designer discloses times of success, trauma and addiction.	8	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg5OTk2MS05NzgwMDYyODk5OTY1	5	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	3	THE GIFT OF FORGIVENESS	Katherine Schwarzenegger Pratt	Pamela Dorman	Stories, interviews and reflections on the act of letting go of resentment.	9	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDg3ODI1NS05NzgxOTg0ODc4MjUw	6	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	29	TALKING TO STRANGERS	Malcolm Gladwell	Little, Brown	Famous examples of miscommunication serve as the backdrop to explain potential conflicts and misunderstandings.	10	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDMxNjQ3ODUyMC05NzgwMzE2NDc4NTI2	8	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	New this week	THE UPSIDE OF BEING DOWN	Jen Gotch	Gallery	A memoir by the lifestyle brand founder and mental health advocate.	11	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4MjEwODgxOS05NzgxOTgyMTA4ODE2	None	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	New this week	THE SYSTEM	Robert B. Reich	Knopf	The economist and political commentator gives his take on wealth and power in the United States.	12	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDUyNTY1OTA0OC05NzgwNTI1NjU5MDQ0	None	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	26	MAYBE YOU SHOULD TALK TO SOMEONE	Lori Gottlieb	Houghton Mifflin Harcourt	A psychotherapist gains unexpected insights when she becomes another therapist’s patient.	13	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTMyODY2MjA1NS05NzgxMzI4NjYyMDU3	13	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	19	THE BODY	Bill Bryson	Doubleday	An owner’s manual of the human body covering various parts, functions and what happens when things go wrong.	14	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM4NTUzOTMwNC05NzgwMzg1NTM5MzAy	None	March 28, 2020
4-12-2020	April 12, 2020	4	April	12	2020	5	UNKNOWN VALOR	Martha MacCallum	Harper	The Fox News anchor weaves stories of combat veterans who fought during World War II.	15	https://www.nytimes.com/books/best-sellers/2020/04/12/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDA2Mjg1Mzg1Ni05NzgwMDYyODUzODUx	11	March 28, 2020
4-19-2020	April 19, 2020	4	April	19	2020	6	THE SPLENDID AND THE VILE	Erik Larson	Crown	An examination of the leadership of the prime minister Winston Churchill.	1	https://www.nytimes.com/books/best-sellers/2020/04/19/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM4NTM0ODcxMS05NzgwMzg1MzQ4NzEz	1	April 4, 2020
4-19-2020	April 19, 2020	4	April	19	2020	4	UNTAMED	Glennon Doyle	Dial	The activist and public speaker describes her journey of listening to her inner voice.	2	https://www.nytimes.com/books/best-sellers/2020/04/19/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTk4NDgwMTI1Mi05NzgxOTg0ODAxMjU4	2	April 4, 2020
4-19-2020	April 19, 2020	4	April	19	2020	New this week	MORE MYSELF	Alicia Keys with Michelle Burford	Flatiron	The Grammy Award-winning musician retraces her path to discovering her own worth.	3	https://www.nytimes.com/books/best-sellers/2020/04/19/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTI1MDE1MzI5OC05NzgxMjUwMTUzMjk2	None	April 4, 2020
4-19-2020	April 19, 2020	4	April	19	2020	New this week	FRONT ROW AT THE TRUMP SHOW	Jonathan Karl	Dutton	The ABC News chief White House correspondent gives his perspective on our current president and describes the shifts within their relationship.	4	https://www.nytimes.com/books/best-sellers/2020/04/19/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MTUyNDc0NTYyNi05NzgxNTI0NzQ1NjIy	None	April 4, 2020
4-19-2020	April 19, 2020	4	April	19	2020	111	EDUCATED	Tara Westover	Random House	The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.	5	https://www.nytimes.com/books/best-sellers/2020/04/19/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM5OTU5MDUwMS05NzgwMzk5NTkwNTA0	3	April 4, 2020
4-19-2020	April 19, 2020	4	April	19	2020	16	THE MAMBA MENTALITY	Kobe Bryant	Melcher/MCD/Farrar, Straus &amp; Giroux	Various skills and techniques used on the court by the late Los Angeles Lakers player.	6	https://www.nytimes.com/books/best-sellers/2020/04/19/hardcover-nonfiction#QmVzdFNlbGxlckJvb2s6MDM3NDIwMTIzNC05NzgwMzc0MjAxMjM0	6	April 4, 2020
